state,date,sex,ethnicity,abs,deaths_cleaned
Pahang,1/1/2000,male,overall,3274,3274
Pahang,1/1/2001,male,overall,3427,3427
Pahang,1/1/2002,male,overall,3799,3799
Pahang,1/1/2003,male,overall,3794,3794
Pahang,1/1/2004,male,overall,3825,3825
Pahang,1/1/2005,male,overall,3935,3935
Pahang,1/1/2006,male,overall,4026,4026
Pahang,1/1/2007,male,overall,4049,4049
Pahang,1/1/2008,male,overall,4346,4346
Pahang,1/1/2009,male,overall,4502,4502
Pahang,1/1/2010,male,overall,4669,4669
Pahang,1/1/2011,male,overall,4732,4732
Pahang,1/1/2012,male,overall,4713,4713
Pahang,1/1/2013,male,overall,4962,4962
Pahang,1/1/2014,male,overall,5092,5092
Pahang,1/1/2015,male,overall,5044,5044
Pahang,1/1/2016,male,overall,5347,5347
Pahang,1/1/2017,male,overall,5498,5498
Pahang,1/1/2018,male,overall,5525,5525
Pahang,1/1/2019,male,overall,5392,5392
Pahang,1/1/2020,male,overall,5175,5175
Pahang,1/1/2021,male,overall,6109,6109
Pahang,1/1/2022,male,overall,6516,6516
Pahang,1/1/2000,female,overall,2233,2233
Pahang,1/1/2001,female,overall,2314,2314
Pahang,1/1/2002,female,overall,2498,2498
Pahang,1/1/2003,female,overall,2497,2497
Pahang,1/1/2004,female,overall,2450,2450
Pahang,1/1/2005,female,overall,2564,2564
Pahang,1/1/2006,female,overall,2644,2644
Pahang,1/1/2007,female,overall,2693,2693
Pahang,1/1/2008,female,overall,2754,2754
Pahang,1/1/2009,female,overall,2926,2926
Pahang,1/1/2010,female,overall,3053,3053
Pahang,1/1/2011,female,overall,3080,3080
Pahang,1/1/2012,female,overall,3078,3078
Pahang,1/1/2013,female,overall,3184,3184
Pahang,1/1/2014,female,overall,3209,3209
Pahang,1/1/2015,female,overall,3427,3427
Pahang,1/1/2016,female,overall,3531,3531
Pahang,1/1/2017,female,overall,3763,3763
Pahang,1/1/2018,female,overall,3721,3721
Pahang,1/1/2019,female,overall,3787,3787
Pahang,1/1/2020,female,overall,3511,3511
Pahang,1/1/2021,female,overall,4257,4257
Pahang,1/1/2022,female,overall,4506,4506
Perak,1/1/2000,male,overall,7643,7643
Perak,1/1/2001,male,overall,7623,7623
Perak,1/1/2002,male,overall,8218,8218
Perak,1/1/2003,male,overall,8263,8263
Perak,1/1/2004,male,overall,8242,8242
Perak,1/1/2005,male,overall,8114,8114
Perak,1/1/2006,male,overall,8116,8116
Perak,1/1/2007,male,overall,8436,8436
Perak,1/1/2008,male,overall,8776,8776
Perak,1/1/2009,male,overall,8959,8959
Perak,1/1/2010,male,overall,8831,8831
Perak,1/1/2011,male,overall,9042,9042
Perak,1/1/2012,male,overall,9315,9315
Perak,1/1/2013,male,overall,9294,9294
Perak,1/1/2014,male,overall,9461,9461
Perak,1/1/2015,male,overall,9759,9759
Perak,1/1/2016,male,overall,10113,10113
Perak,1/1/2017,male,overall,10420,10420
Perak,1/1/2018,male,overall,10582,10582
Perak,1/1/2019,male,overall,10571,10571
Perak,1/1/2020,male,overall,10173,10173
Perak,1/1/2021,male,overall,12022,12022
Perak,1/1/2022,male,overall,12641,12641
Perak,1/1/2000,female,overall,5551,5551
Perak,1/1/2001,female,overall,5954,5954
Perak,1/1/2002,female,overall,6127,6127
Perak,1/1/2003,female,overall,6298,6298
Perak,1/1/2004,female,overall,6159,6159
Perak,1/1/2005,female,overall,6234,6234
Perak,1/1/2006,female,overall,6313,6313
Perak,1/1/2007,female,overall,6477,6477
Perak,1/1/2008,female,overall,6619,6619
Perak,1/1/2009,female,overall,6782,6782
Perak,1/1/2010,female,overall,6609,6609
Perak,1/1/2011,female,overall,6970,6970
Perak,1/1/2012,female,overall,7080,7080
Perak,1/1/2013,female,overall,7092,7092
Perak,1/1/2014,female,overall,7464,7464
Perak,1/1/2015,female,overall,7400,7400
Perak,1/1/2016,female,overall,7707,7707
Perak,1/1/2017,female,overall,7627,7627
Perak,1/1/2018,female,overall,8018,8018
Perak,1/1/2019,female,overall,8169,8169
Perak,1/1/2020,female,overall,7773,7773
Perak,1/1/2021,female,overall,9281,9281
Perak,1/1/2022,female,overall,9700,9700
Perlis,1/1/2000,male,overall,738,738
Perlis,1/1/2001,male,overall,765,765
Perlis,1/1/2002,male,overall,735,735
Perlis,1/1/2003,male,overall,807,807
Perlis,1/1/2004,male,overall,772,772
Perlis,1/1/2005,male,overall,826,826
Perlis,1/1/2006,male,overall,823,823
Perlis,1/1/2007,male,overall,811,811
Perlis,1/1/2008,male,overall,938,938
Perlis,1/1/2009,male,overall,900,900
Perlis,1/1/2010,male,overall,954,954
Perlis,1/1/2011,male,overall,905,905
Perlis,1/1/2012,male,overall,877,877
Perlis,1/1/2013,male,overall,948,948
Perlis,1/1/2014,male,overall,912,912
Perlis,1/1/2015,male,overall,958,958
Perlis,1/1/2016,male,overall,1023,1023
Perlis,1/1/2017,male,overall,1100,1100
Perlis,1/1/2018,male,overall,1138,1138
Perlis,1/1/2019,male,overall,1125,1125
Perlis,1/1/2020,male,overall,1073,1073
Perlis,1/1/2021,male,overall,1244,1244
Perlis,1/1/2022,male,overall,1348,1348
Perlis,1/1/2000,female,overall,569,569
Perlis,1/1/2001,female,overall,570,570
Perlis,1/1/2002,female,overall,643,643
Perlis,1/1/2003,female,overall,609,609
Perlis,1/1/2004,female,overall,654,654
Perlis,1/1/2005,female,overall,626,626
Perlis,1/1/2006,female,overall,639,639
Perlis,1/1/2007,female,overall,680,680
Perlis,1/1/2008,female,overall,680,680
Perlis,1/1/2009,female,overall,680,680
Perlis,1/1/2010,female,overall,729,729
Perlis,1/1/2011,female,overall,732,732
Perlis,1/1/2012,female,overall,778,778
Perlis,1/1/2013,female,overall,793,793
Perlis,1/1/2014,female,overall,759,759
Perlis,1/1/2015,female,overall,809,809
Perlis,1/1/2016,female,overall,861,861
Perlis,1/1/2017,female,overall,904,904
Perlis,1/1/2018,female,overall,904,904
Perlis,1/1/2019,female,overall,871,871
Perlis,1/1/2020,female,overall,877,877
Perlis,1/1/2021,female,overall,990,990
Perlis,1/1/2022,female,overall,1074,1074
PulauPinang,1/1/2000,male,overall,3934,3934
PulauPinang,1/1/2001,male,overall,3955,3955
PulauPinang,1/1/2002,male,overall,4253,4253
PulauPinang,1/1/2003,male,overall,4312,4312
PulauPinang,1/1/2004,male,overall,4362,4362
PulauPinang,1/1/2005,male,overall,4382,4382
PulauPinang,1/1/2006,male,overall,4323,4323
PulauPinang,1/1/2007,male,overall,4694,4694
PulauPinang,1/1/2008,male,overall,4702,4702
PulauPinang,1/1/2009,male,overall,4899,4899
PulauPinang,1/1/2010,male,overall,5004,5004
PulauPinang,1/1/2011,male,overall,5147,5147
PulauPinang,1/1/2012,male,overall,5078,5078
PulauPinang,1/1/2013,male,overall,5379,5379
PulauPinang,1/1/2014,male,overall,5472,5472
PulauPinang,1/1/2015,male,overall,5783,5783
PulauPinang,1/1/2016,male,overall,6163,6163
PulauPinang,1/1/2017,male,overall,5984,5984
PulauPinang,1/1/2018,male,overall,6271,6271
PulauPinang,1/1/2019,male,overall,6109,6109
PulauPinang,1/1/2020,male,overall,6035,6035
PulauPinang,1/1/2021,male,overall,7781,7781
PulauPinang,1/1/2022,male,overall,7338,7338
PulauPinang,1/1/2000,female,overall,3103,3103
PulauPinang,1/1/2001,female,overall,3207,3207
PulauPinang,1/1/2002,female,overall,3450,3450
PulauPinang,1/1/2003,female,overall,3469,3469
PulauPinang,1/1/2004,female,overall,3451,3451
PulauPinang,1/1/2005,female,overall,3487,3487
PulauPinang,1/1/2006,female,overall,3595,3595
PulauPinang,1/1/2007,female,overall,3622,3622
PulauPinang,1/1/2008,female,overall,3769,3769
PulauPinang,1/1/2009,female,overall,3800,3800
PulauPinang,1/1/2010,female,overall,4059,4059
PulauPinang,1/1/2011,female,overall,3960,3960
PulauPinang,1/1/2012,female,overall,4055,4055
PulauPinang,1/1/2013,female,overall,4159,4159
PulauPinang,1/1/2014,female,overall,4206,4206
PulauPinang,1/1/2015,female,overall,4443,4443
PulauPinang,1/1/2016,female,overall,4566,4566
PulauPinang,1/1/2017,female,overall,4743,4743
PulauPinang,1/1/2018,female,overall,4938,4938
PulauPinang,1/1/2019,female,overall,4787,4787
PulauPinang,1/1/2020,female,overall,4666,4666
PulauPinang,1/1/2021,female,overall,6197,6197
PulauPinang,1/1/2022,female,overall,5582,5582
Sabah,1/1/2000,male,overall,3204,3204
Sabah,1/1/2001,male,overall,3309,3309
Sabah,1/1/2002,male,overall,3549,3549
Sabah,1/1/2003,male,overall,3587,3587
Sabah,1/1/2004,male,overall,3764,3764
Sabah,1/1/2005,male,overall,3943,3943
Sabah,1/1/2006,male,overall,4005,4005
Sabah,1/1/2007,male,overall,4142,4142
Sabah,1/1/2008,male,overall,4446,4446
Sabah,1/1/2009,male,overall,4556,4556
Sabah,1/1/2010,male,overall,4574,4574
Sabah,1/1/2011,male,overall,4849,4849
Sabah,1/1/2012,male,overall,4779,4779
Sabah,1/1/2013,male,overall,4836,4836
Sabah,1/1/2014,male,overall,7175,7175
Sabah,1/1/2015,male,overall,7365,7365
Sabah,1/1/2016,male,overall,7555,7555
Sabah,1/1/2017,male,overall,7929,7929
Sabah,1/1/2018,male,overall,8170,8170
Sabah,1/1/2019,male,overall,8560,8560
Sabah,1/1/2020,male,overall,8818,8818
Sabah,1/1/2021,male,overall,10791,10791
Sabah,1/1/2022,male,overall,10084,10084
Sabah,1/1/2000,female,overall,1999,1999
Sabah,1/1/2001,female,overall,2128,2128
Sabah,1/1/2002,female,overall,2315,2315
Sabah,1/1/2003,female,overall,2474,2474
Sabah,1/1/2004,female,overall,2564,2564
Sabah,1/1/2005,female,overall,2620,2620
Sabah,1/1/2006,female,overall,2697,2697
Sabah,1/1/2007,female,overall,2837,2837
Sabah,1/1/2008,female,overall,2948,2948
Sabah,1/1/2009,female,overall,3009,3009
Sabah,1/1/2010,female,overall,3048,3048
Sabah,1/1/2011,female,overall,3246,3246
Sabah,1/1/2012,female,overall,3287,3287
Sabah,1/1/2013,female,overall,3417,3417
Sabah,1/1/2014,female,overall,5013,5013
Sabah,1/1/2015,female,overall,5146,5146
Sabah,1/1/2016,female,overall,5279,5279
Sabah,1/1/2017,female,overall,5790,5790
Sabah,1/1/2018,female,overall,5770,5770
Sabah,1/1/2019,female,overall,6153,6153
Sabah,1/1/2020,female,overall,6050,6050
Sabah,1/1/2021,female,overall,8082,8082
Sabah,1/1/2022,female,overall,7311,7311
Sarawak,1/1/2000,male,overall,4894,4894
Sarawak,1/1/2001,male,overall,5115,5115
Sarawak,1/1/2002,male,overall,5078,5078
Sarawak,1/1/2003,male,overall,5331,5331
Sarawak,1/1/2004,male,overall,5527,5527
Sarawak,1/1/2005,male,overall,5466,5466
Sarawak,1/1/2006,male,overall,5579,5579
Sarawak,1/1/2007,male,overall,5642,5642
Sarawak,1/1/2008,male,overall,5939,5939
Sarawak,1/1/2009,male,overall,6351,6351
Sarawak,1/1/2010,male,overall,5951,5951
Sarawak,1/1/2011,male,overall,6314,6314
Sarawak,1/1/2012,male,overall,6419,6419
Sarawak,1/1/2013,male,overall,6427,6427
Sarawak,1/1/2014,male,overall,6698,6698
Sarawak,1/1/2015,male,overall,6902,6902
Sarawak,1/1/2016,male,overall,7218,7218
Sarawak,1/1/2017,male,overall,7564,7564
Sarawak,1/1/2018,male,overall,7862,7862
Sarawak,1/1/2019,male,overall,7908,7908
Sarawak,1/1/2020,male,overall,8227,8227
Sarawak,1/1/2021,male,overall,10209,10209
Sarawak,1/1/2022,male,overall,9566,9566
Sarawak,1/1/2000,female,overall,3619,3619
Sarawak,1/1/2001,female,overall,3778,3778
Sarawak,1/1/2002,female,overall,3740,3740
Sarawak,1/1/2003,female,overall,3956,3956
Sarawak,1/1/2004,female,overall,3979,3979
Sarawak,1/1/2005,female,overall,4087,4087
Sarawak,1/1/2006,female,overall,4383,4383
Sarawak,1/1/2007,female,overall,4378,4378
Sarawak,1/1/2008,female,overall,4539,4539
Sarawak,1/1/2009,female,overall,4889,4889
Sarawak,1/1/2010,female,overall,4445,4445
Sarawak,1/1/2011,female,overall,4804,4804
Sarawak,1/1/2012,female,overall,4827,4827
Sarawak,1/1/2013,female,overall,4804,4804
Sarawak,1/1/2014,female,overall,4988,4988
Sarawak,1/1/2015,female,overall,5298,5298
Sarawak,1/1/2016,female,overall,5390,5390
Sarawak,1/1/2017,female,overall,5553,5553
Sarawak,1/1/2018,female,overall,5966,5966
Sarawak,1/1/2019,female,overall,6117,6117
Sarawak,1/1/2020,female,overall,5887,5887
Sarawak,1/1/2021,female,overall,7387,7387
Sarawak,1/1/2022,female,overall,7061,7061
Selangor,1/1/2000,male,overall,7460,7460
Selangor,1/1/2001,male,overall,7825,7825
Selangor,1/1/2002,male,overall,8108,8108
Selangor,1/1/2003,male,overall,8432,8432
Selangor,1/1/2004,male,overall,8566,8566
Selangor,1/1/2005,male,overall,8864,8864
Selangor,1/1/2006,male,overall,9229,9229
Selangor,1/1/2007,male,overall,9301,9301
Selangor,1/1/2008,male,overall,10270,10270
Selangor,1/1/2009,male,overall,10637,10637
Selangor,1/1/2010,male,overall,10793,10793
Selangor,1/1/2011,male,overall,11265,11265
Selangor,1/1/2012,male,overall,12186,12186
Selangor,1/1/2013,male,overall,12611,12611
Selangor,1/1/2014,male,overall,13072,13072
Selangor,1/1/2015,male,overall,13689,13689
Selangor,1/1/2016,male,overall,14948,14948
Selangor,1/1/2017,male,overall,15417,15417
Selangor,1/1/2018,male,overall,15829,15829
Selangor,1/1/2019,male,overall,16193,16193
Selangor,1/1/2020,male,overall,14856,14856
Selangor,1/1/2021,male,overall,24531,24531
Selangor,1/1/2022,male,overall,19023,19023
Selangor,1/1/2000,female,overall,5246,5246
Selangor,1/1/2001,female,overall,5543,5543
Selangor,1/1/2002,female,overall,5814,5814
Selangor,1/1/2003,female,overall,5863,5863
Selangor,1/1/2004,female,overall,6050,6050
Selangor,1/1/2005,female,overall,6507,6507
Selangor,1/1/2006,female,overall,6466,6466
Selangor,1/1/2007,female,overall,6602,6602
Selangor,1/1/2008,female,overall,7379,7379
Selangor,1/1/2009,female,overall,7736,7736
Selangor,1/1/2010,female,overall,7765,7765
Selangor,1/1/2011,female,overall,8087,8087
Selangor,1/1/2012,female,overall,8834,8834
Selangor,1/1/2013,female,overall,9066,9066
Selangor,1/1/2014,female,overall,9575,9575
Selangor,1/1/2015,female,overall,10115,10115
Selangor,1/1/2016,female,overall,10640,10640
Selangor,1/1/2017,female,overall,11316,11316
Selangor,1/1/2018,female,overall,11558,11558
Selangor,1/1/2019,female,overall,11593,11593
Selangor,1/1/2020,female,overall,10549,10549
Selangor,1/1/2021,female,overall,17520,17520
Selangor,1/1/2022,female,overall,13838,13838
Terengganu,1/1/2000,male,overall,2607,2607
Terengganu,1/1/2001,male,overall,2842,2842
Terengganu,1/1/2002,male,overall,2807,2807
Terengganu,1/1/2003,male,overall,3122,3122
Terengganu,1/1/2004,male,overall,3032,3032
Terengganu,1/1/2005,male,overall,3004,3004
Terengganu,1/1/2006,male,overall,3129,3129
Terengganu,1/1/2007,male,overall,3235,3235
Terengganu,1/1/2008,male,overall,3283,3283
Terengganu,1/1/2009,male,overall,3491,3491
Terengganu,1/1/2010,male,overall,3428,3428
Terengganu,1/1/2011,male,overall,3518,3518
Terengganu,1/1/2012,male,overall,3592,3592
Terengganu,1/1/2013,male,overall,3739,3739
Terengganu,1/1/2014,male,overall,3598,3598
Terengganu,1/1/2015,male,overall,3850,3850
Terengganu,1/1/2016,male,overall,3945,3945
Terengganu,1/1/2017,male,overall,4030,4030
Terengganu,1/1/2018,male,overall,4052,4052
Terengganu,1/1/2019,male,overall,4207,4207
Terengganu,1/1/2020,male,overall,3881,3881
Terengganu,1/1/2021,male,overall,4645,4645
Terengganu,1/1/2022,male,overall,4762,4762
Terengganu,1/1/2000,female,overall,1963,1963
Terengganu,1/1/2001,female,overall,2024,2024
Terengganu,1/1/2002,female,overall,2244,2244
Terengganu,1/1/2003,female,overall,2224,2224
Terengganu,1/1/2004,female,overall,2212,2212
Terengganu,1/1/2005,female,overall,2364,2364
Terengganu,1/1/2006,female,overall,2278,2278
Terengganu,1/1/2007,female,overall,2328,2328
Terengganu,1/1/2008,female,overall,2491,2491
Terengganu,1/1/2009,female,overall,2487,2487
Terengganu,1/1/2010,female,overall,2436,2436
Terengganu,1/1/2011,female,overall,2691,2691
Terengganu,1/1/2012,female,overall,2585,2585
Terengganu,1/1/2013,female,overall,2685,2685
Terengganu,1/1/2014,female,overall,2862,2862
Terengganu,1/1/2015,female,overall,2865,2865
Terengganu,1/1/2016,female,overall,2898,2898
Terengganu,1/1/2017,female,overall,3018,3018
Terengganu,1/1/2018,female,overall,3047,3047
Terengganu,1/1/2019,female,overall,3134,3134
Terengganu,1/1/2020,female,overall,2855,2855
Terengganu,1/1/2021,female,overall,3824,3824
Terengganu,1/1/2022,female,overall,3924,3924
KualaLumpur,1/1/2000,male,overall,3169,3169
KualaLumpur,1/1/2001,male,overall,3329,3329
KualaLumpur,1/1/2002,male,overall,3519,3519
KualaLumpur,1/1/2003,male,overall,3366,3366
KualaLumpur,1/1/2004,male,overall,3329,3329
KualaLumpur,1/1/2005,male,overall,3212,3212
KualaLumpur,1/1/2006,male,overall,3336,3336
KualaLumpur,1/1/2007,male,overall,3417,3417
KualaLumpur,1/1/2008,male,overall,3473,3473
KualaLumpur,1/1/2009,male,overall,3808,3808
KualaLumpur,1/1/2010,male,overall,3826,3826
KualaLumpur,1/1/2011,male,overall,4052,4052
KualaLumpur,1/1/2012,male,overall,4092,4092
KualaLumpur,1/1/2013,male,overall,4117,4117
KualaLumpur,1/1/2014,male,overall,4508,4508
KualaLumpur,1/1/2015,male,overall,4395,4395
KualaLumpur,1/1/2016,male,overall,4733,4733
KualaLumpur,1/1/2017,male,overall,4724,4724
KualaLumpur,1/1/2018,male,overall,4929,4929
KualaLumpur,1/1/2019,male,overall,5183,5183
KualaLumpur,1/1/2020,male,overall,4812,4812
KualaLumpur,1/1/2021,male,overall,7689,7689
KualaLumpur,1/1/2022,male,overall,5706,5706
KualaLumpur,1/1/2000,female,overall,2323,2323
KualaLumpur,1/1/2001,female,overall,2417,2417
KualaLumpur,1/1/2002,female,overall,2539,2539
KualaLumpur,1/1/2003,female,overall,2522,2522
KualaLumpur,1/1/2004,female,overall,2421,2421
KualaLumpur,1/1/2005,female,overall,2423,2423
KualaLumpur,1/1/2006,female,overall,2455,2455
KualaLumpur,1/1/2007,female,overall,2598,2598
KualaLumpur,1/1/2008,female,overall,2691,2691
KualaLumpur,1/1/2009,female,overall,2662,2662
KualaLumpur,1/1/2010,female,overall,2639,2639
KualaLumpur,1/1/2011,female,overall,2875,2875
KualaLumpur,1/1/2012,female,overall,2904,2904
KualaLumpur,1/1/2013,female,overall,3066,3066
KualaLumpur,1/1/2014,female,overall,3139,3139
KualaLumpur,1/1/2015,female,overall,3213,3213
KualaLumpur,1/1/2016,female,overall,3344,3344
KualaLumpur,1/1/2017,female,overall,3481,3481
KualaLumpur,1/1/2018,female,overall,3556,3556
KualaLumpur,1/1/2019,female,overall,3662,3662
KualaLumpur,1/1/2020,female,overall,3522,3522
KualaLumpur,1/1/2021,female,overall,5645,5645
KualaLumpur,1/1/2022,female,overall,4256,4256
Labuan,1/1/2000,male,overall,94,94
Labuan,1/1/2001,male,overall,101,101
Labuan,1/1/2002,male,overall,130,130
Labuan,1/1/2003,male,overall,134,134
Labuan,1/1/2004,male,overall,128,128
Labuan,1/1/2005,male,overall,128,128
Labuan,1/1/2006,male,overall,121,121
Labuan,1/1/2007,male,overall,123,123
Labuan,1/1/2008,male,overall,156,156
Labuan,1/1/2009,male,overall,153,153
Labuan,1/1/2010,male,overall,144,144
Labuan,1/1/2011,male,overall,137,137
Labuan,1/1/2012,male,overall,144,144
Labuan,1/1/2013,male,overall,145,145
Labuan,1/1/2014,male,overall,165,165
Labuan,1/1/2015,male,overall,143,143
Labuan,1/1/2016,male,overall,169,169
Labuan,1/1/2017,male,overall,132,132
Labuan,1/1/2018,male,overall,175,175
Labuan,1/1/2019,male,overall,182,182
Labuan,1/1/2020,male,overall,183,183
Labuan,1/1/2021,male,overall,300,300
Labuan,1/1/2022,male,overall,218,218
Labuan,1/1/2000,female,overall,73,73
Labuan,1/1/2001,female,overall,58,58
Labuan,1/1/2002,female,overall,70,70
Labuan,1/1/2003,female,overall,86,86
Labuan,1/1/2004,female,overall,84,84
Labuan,1/1/2005,female,overall,81,81
Labuan,1/1/2006,female,overall,87,87
Labuan,1/1/2007,female,overall,81,81
Labuan,1/1/2008,female,overall,87,87
Labuan,1/1/2009,female,overall,94,94
Labuan,1/1/2010,female,overall,99,99
Labuan,1/1/2011,female,overall,81,81
Labuan,1/1/2012,female,overall,98,98
Labuan,1/1/2013,female,overall,100,100
Labuan,1/1/2014,female,overall,109,109
Labuan,1/1/2015,female,overall,103,103
Labuan,1/1/2016,female,overall,108,108
Labuan,1/1/2017,female,overall,115,115
Labuan,1/1/2018,female,overall,112,112
Labuan,1/1/2019,female,overall,116,116
Labuan,1/1/2020,female,overall,136,136
Labuan,1/1/2021,female,overall,217,217
Labuan,1/1/2022,female,overall,174,174
Putrajaya,1/1/2010,male,overall,52,52
Putrajaya,1/1/2011,male,overall,63,63
Putrajaya,1/1/2012,male,overall,69,69
Putrajaya,1/1/2013,male,overall,93,93
Putrajaya,1/1/2014,male,overall,100,100
Putrajaya,1/1/2015,male,overall,95,95
Putrajaya,1/1/2016,male,overall,86,86
Putrajaya,1/1/2017,male,overall,123,123
Putrajaya,1/1/2018,male,overall,120,120
Putrajaya,1/1/2019,male,overall,114,114
Putrajaya,1/1/2020,male,overall,118,118
Putrajaya,1/1/2021,male,overall,154,154
Putrajaya,1/1/2022,male,overall,139,139
